file_name,tSNE1,tSNE2,face_name,Target,Network,Iteration
sample/face_113.png,55.1069,9.823557,Ambiguity_Chain7_Node6.png,Ambiguity,7,6
sample/face_1073.png,42.81181,-39.13382,ConsensusSad_Chain22_Node5.png,ConsensusSad,22,5
sample/face_701.png,-75.071304,-30.700546,ConsensusHappy_Chain9_Node8.png,ConsensusHappy,9,8
sample/face_218.png,40.67425,30.776024,Ambiguity_Chain13_Node20.png,Ambiguity,13,20
sample/face_910.png,-74.621445,-24.278687,ConsensusHappy_Chain16_Node11.png,ConsensusHappy,16,11
sample/face_177.png,46.990425,-5.439287,Ambiguity_Chain14_Node13.png,Ambiguity,14,13
sample/face_1201.png,53.569115,-32.2859,ConsensusSad_Chain26_Node52.png,ConsensusSad,26,52
sample/face_375.png,57.37256,0.6544938,Ambiguity_Chain13_Node64.png,Ambiguity,13,64
sample/face_752.png,21.279491,-21.673758,ConsensusHappy_Chain11_Node0.png,ConsensusHappy,11,0
sample/face_699.png,-60.361816,-34.897587,ConsensusHappy_Chain9_Node6.png,ConsensusHappy,9,6
sample/face_666.png,-14.425724,25.026823,ConsensusHappy_Chain8_Node2.png,ConsensusHappy,8,2
sample/face_1072.png,43.360374,-39.51905,ConsensusSad_Chain22_Node4.png,ConsensusSad,22,4
sample/face_297.png,4.5266213,31.023428,Ambiguity_Chain7_Node40.png,Ambiguity,7,40
sample/face_1129.png,50.51239,34.784122,ConsensusSad_Chain24_Node5.png,ConsensusSad,24,5
sample/face_945.png,4.5174417,29.352972,ConsensusSad_Chain17_Node36.png,ConsensusSad,17,36
sample/face_1199.png,56.36789,15.129487,ConsensusSad_Chain26_Node44.png,ConsensusSad,26,44
sample/face_1104.png,-30.278542,-12.757043,ConsensusSad_Chain23_Node8.png,ConsensusSad,23,8
sample/face_725.png,49.575966,-11.476692,ConsensusHappy_Chain10_Node2.png,ConsensusHappy,10,2
sample/face_618.png,50.14235,27.359606,ConsensusHappy_Chain6_Node16.png,ConsensusHappy,6,16
sample/face_474.png,-55.436295,-9.436858,ConsensusHappy_Chain1_Node11.png,ConsensusHappy,1,11
sample/face_844.png,29.04672,-6.9485707,ConsensusHappy_Chain14_Node2.png,ConsensusHappy,14,2
sample/face_5.png,-14.089031,-14.93914,Ambiguity_Chain5_Node0.png,Ambiguity,5,0
sample/face_834.png,-67.47919,-18.368095,ConsensusHappy_Chain13_Node52.png,ConsensusHappy,13,52
sample/face_581.png,36.776157,-3.9737582,ConsensusHappy_Chain5_Node4.png,ConsensusHappy,5,4
sample/face_1189.png,52.81257,43.798443,ConsensusSad_Chain26_Node9.png,ConsensusSad,26,9
sample/face_530.png,-17.488548,7.2348146,ConsensusHappy_Chain3_Node11.png,ConsensusHappy,3,11
sample/face_994.png,43.443356,2.6225195,ConsensusSad_Chain19_Node11.png,ConsensusSad,19,11
sample/face_572.png,-64.59777,16.710358,ConsensusHappy_Chain4_Node64.png,ConsensusHappy,4,64
sample/face_351.png,10.631407,36.4633,Ambiguity_Chain8_Node52.png,Ambiguity,8,52
sample/face_479.png,-50.095184,-18.31059,ConsensusHappy_Chain1_Node32.png,ConsensusHappy,1,32
sample/face_91.png,42.40057,-32.452522,Ambiguity_Chain11_Node6.png,Ambiguity,11,6
sample/face_534.png,-27.355747,6.0930605,ConsensusHappy_Chain3_Node24.png,ConsensusHappy,3,24
sample/face_718.png,-68.270134,10.160273,ConsensusHappy_Chain9_Node64.png,ConsensusHappy,9,64
sample/face_839.png,-69.03445,-5.862256,ConsensusHappy_Chain13_Node72.png,ConsensusHappy,13,72
sample/face_378.png,-63.271343,-30.340229,Ambiguity_Chain6_Node60.png,Ambiguity,6,60
sample/face_559.png,-48.23142,-14.201126,ConsensusHappy_Chain4_Node13.png,ConsensusHappy,4,13
sample/face_1079.png,53.91391,-25.382448,ConsensusSad_Chain22_Node13.png,ConsensusSad,22,13
sample/face_437.png,8.6421585,7.8110337,Ambiguity_Chain9_Node76.png,Ambiguity,9,76
sample/face_1060.png,52.208782,-33.191914,ConsensusSad_Chain21_Node48.png,ConsensusSad,21,48
sample/face_496.png,-47.865273,-8.484371,ConsensusHappy_Chain2_Node4.png,ConsensusHappy,2,4
sample/face_84.png,51.044426,-14.729392,Ambiguity_Chain1_Node5.png,Ambiguity,1,5
sample/face_873.png,16.85465,-22.99823,ConsensusHappy_Chain15_Node2.png,ConsensusHappy,15,2
sample/face_1182.png,44.255924,7.7648683,ConsensusSad_Chain26_Node2.png,ConsensusSad,26,2
sample/face_974.png,-7.1383095,32.707657,ConsensusSad_Chain18_Node40.png,ConsensusSad,18,40
sample/face_1008.png,53.234,17.276012,ConsensusSad_Chain19_Node64.png,ConsensusSad,19,64
sample/face_1192.png,50.879105,37.848713,ConsensusSad_Chain26_Node16.png,ConsensusSad,26,16
sample/face_1102.png,-30.931276,-13.731696,ConsensusSad_Chain23_Node6.png,ConsensusSad,23,6
sample/face_816.png,-26.492289,-20.877174,ConsensusHappy_Chain13_Node3.png,ConsensusHappy,13,3
sample/face_790.png,-54.657597,2.270729,ConsensusHappy_Chain12_Node7.png,ConsensusHappy,12,7
sample/face_429.png,50.056587,21.488161,Ambiguity_Chain10_Node76.png,Ambiguity,10,76
sample/face_723.png,48.406193,-11.339021,ConsensusHappy_Chain10_Node0.png,ConsensusHappy,10,0
sample/face_1127.png,-37.11501,18.402075,ConsensusSad_Chain24_Node3.png,ConsensusSad,24,3
sample/face_1063.png,53.3568,14.746201,ConsensusSad_Chain21_Node60.png,ConsensusSad,21,60
sample/face_485.png,-30.525229,14.147861,ConsensusHappy_Chain1_Node56.png,ConsensusHappy,1,56
sample/face_287.png,20.259874,4.3367214,Ambiguity_Chain9_Node40.png,Ambiguity,9,40
sample/face_483.png,-76.98697,-26.678629,ConsensusHappy_Chain1_Node48.png,ConsensusHappy,1,48
sample/face_907.png,-69.990326,-15.030272,ConsensusHappy_Chain16_Node7.png,ConsensusHappy,16,7
sample/face_1172.png,-15.19238,-15.507921,ConsensusSad_Chain25_Node48.png,ConsensusSad,25,48
sample/face_702.png,-75.52733,-28.859943,ConsensusHappy_Chain9_Node9.png,ConsensusHappy,9,9
sample/face_79.png,46.39271,-32.248665,Ambiguity_Chain11_Node5.png,Ambiguity,11,5
sample/face_259.png,-3.3027163,36.017986,Ambiguity_Chain10_Node32.png,Ambiguity,10,32
sample/face_408.png,-63.523937,-34.062145,Ambiguity_Chain11_Node68.png,Ambiguity,11,68
sample/face_62.png,8.313121,-23.901297,Ambiguity_Chain11_Node4.png,Ambiguity,11,4
sample/face_234.png,35.61655,34.27325,Ambiguity_Chain14_Node28.png,Ambiguity,14,28
sample/face_303.png,49.33393,26.511862,Ambiguity_Chain12_Node40.png,Ambiguity,12,40
sample/face_306.png,39.937477,-29.413069,Ambiguity_Chain9_Node44.png,Ambiguity,9,44
sample/face_197.png,19.739035,-26.89806,Ambiguity_Chain16_Node13.png,Ambiguity,16,13
sample/face_851.png,-66.76224,21.529142,ConsensusHappy_Chain14_Node9.png,ConsensusHappy,14,9
sample/face_78.png,51.07864,-15.042138,Ambiguity_Chain1_Node4.png,Ambiguity,1,4
sample/face_928.png,-73.28841,-25.59063,ConsensusHappy_Chain16_Node80.png,ConsensusHappy,16,80
sample/face_450.png,45.328243,-2.2085853,Ambiguity_Chain3_Node80.png,Ambiguity,3,80
sample/face_903.png,9.627639,30.198423,ConsensusHappy_Chain16_Node3.png,ConsensusHappy,16,3
sample/face_706.png,-63.91767,-7.6890473,ConsensusHappy_Chain9_Node20.png,ConsensusHappy,9,20
sample/face_1103.png,-30.568306,-13.399179,ConsensusSad_Chain23_Node7.png,ConsensusSad,23,7
sample/face_1136.png,41.080475,-39.219013,ConsensusSad_Chain24_Node16.png,ConsensusSad,24,16
sample/face_1149.png,52.609318,22.290302,ConsensusSad_Chain24_Node68.png,ConsensusSad,24,68
sample/face_230.png,-60.37077,-32.983746,Ambiguity_Chain4_Node28.png,Ambiguity,4,28
sample/face_998.png,-0.8178681,37.474102,ConsensusSad_Chain19_Node24.png,ConsensusSad,19,24
sample/face_33.png,10.966042,10.991012,Ambiguity_Chain15_Node2.png,Ambiguity,15,2
sample/face_386.png,-1.7556372,35.737976,Ambiguity_Chain10_Node64.png,Ambiguity,10,64
sample/face_995.png,53.002224,41.057514,ConsensusSad_Chain19_Node13.png,ConsensusSad,19,13
sample/face_214.png,-4.890341,34.758068,Ambiguity_Chain14_Node20.png,Ambiguity,14,20
sample/face_541.png,6.4876738,0.8851568,ConsensusHappy_Chain3_Node52.png,ConsensusHappy,3,52
sample/face_824.png,-5.413447,30.618893,ConsensusHappy_Chain13_Node13.png,ConsensusHappy,13,13
sample/face_668.png,-55.23196,8.204994,ConsensusHappy_Chain8_Node4.png,ConsensusHappy,8,4
sample/face_195.png,47.29861,40.82141,Ambiguity_Chain1_Node13.png,Ambiguity,1,13
sample/face_1158.png,39.59639,-36.184135,ConsensusSad_Chain25_Node6.png,ConsensusSad,25,6
sample/face_359.png,-32.818455,-3.7811997,Ambiguity_Chain6_Node56.png,Ambiguity,6,56
sample/face_1188.png,40.072746,9.09641,ConsensusSad_Chain26_Node8.png,ConsensusSad,26,8
sample/face_442.png,4.9791126,33.260143,Ambiguity_Chain12_Node76.png,Ambiguity,12,76
sample/face_760.png,-66.47784,18.086178,ConsensusHappy_Chain11_Node8.png,ConsensusHappy,11,8
sample/face_569.png,-70.160614,14.158725,ConsensusHappy_Chain4_Node52.png,ConsensusHappy,4,52
sample/face_505.png,-71.04259,-28.254118,ConsensusHappy_Chain2_Node20.png,ConsensusHappy,2,20
sample/face_1180.png,-70.48551,20.700691,ConsensusSad_Chain25_Node80.png,ConsensusSad,25,80
sample/face_908.png,-70.20207,-14.169844,ConsensusHappy_Chain16_Node8.png,ConsensusHappy,16,8
sample/face_710.png,-77.62616,-20.592808,ConsensusHappy_Chain9_Node32.png,ConsensusHappy,9,32
sample/face_868.png,-75.04299,-25.200867,ConsensusHappy_Chain14_Node72.png,ConsensusHappy,14,72
sample/face_143.png,18.141245,-23.406109,Ambiguity_Chain16_Node7.png,Ambiguity,16,7
sample/face_1078.png,53.196556,-24.233929,ConsensusSad_Chain22_Node11.png,ConsensusSad,22,11
sample/face_610.png,-30.376005,-19.926018,ConsensusHappy_Chain6_Node4.png,ConsensusHappy,6,4
sample/face_663.png,1.9495503,-4.156841,ConsensusHappy_Chain7_Node80.png,ConsensusHappy,7,80
sample/face_1042.png,14.339023,-5.146498,ConsensusSad_Chain21_Node2.png,ConsensusSad,21,2
sample/face_714.png,38.047886,34.591957,ConsensusHappy_Chain9_Node48.png,ConsensusHappy,9,48
sample/face_788.png,-55.583454,3.0362887,ConsensusHappy_Chain12_Node5.png,ConsensusHappy,12,5
sample/face_822.png,-43.844994,-22.361385,ConsensusHappy_Chain13_Node9.png,ConsensusHappy,13,9
sample/face_1118.png,58.1735,17.11183,ConsensusSad_Chain23_Node56.png,ConsensusSad,23,56
sample/face_399.png,-59.782417,-28.446495,Ambiguity_Chain12_Node64.png,Ambiguity,12,64
sample/face_1181.png,-61.129055,-22.694828,ConsensusSad_Chain26_Node1.png,ConsensusSad,26,1
sample/face_277.png,9.38078,-3.804099,Ambiguity_Chain2_Node36.png,Ambiguity,2,36
sample/face_256.png,-72.736694,17.76423,Ambiguity_Chain4_Node32.png,Ambiguity,4,32
sample/face_152.png,48.20017,16.159376,Ambiguity_Chain7_Node9.png,Ambiguity,7,9
sample/face_1070.png,43.363358,-38.44147,ConsensusSad_Chain22_Node2.png,ConsensusSad,22,2
sample/face_360.png,-16.852924,14.444853,Ambiguity_Chain4_Node64.png,Ambiguity,4,64
sample/face_54.png,52.931637,-2.9038908,Ambiguity_Chain9_Node4.png,Ambiguity,9,4
sample/face_446.png,-65.5645,-12.445296,Ambiguity_Chain11_Node76.png,Ambiguity,11,76
sample/face_939.png,-40.925686,-13.278645,ConsensusSad_Chain17_Node13.png,ConsensusSad,17,13
sample/face_679.png,58.433773,-2.2656689,ConsensusHappy_Chain8_Node28.png,ConsensusHappy,8,28
sample/face_1076.png,47.821114,-35.724144,ConsensusSad_Chain22_Node8.png,ConsensusSad,22,8
sample/face_376.png,-34.93193,-22.178707,Ambiguity_Chain1_Node60.png,Ambiguity,1,60
sample/face_877.png,25.258053,-7.007277,ConsensusHappy_Chain15_Node6.png,ConsensusHappy,15,6
sample/face_697.png,-39.053303,-15.720167,ConsensusHappy_Chain9_Node4.png,ConsensusHappy,9,4
sample/face_432.png,40.121765,-25.748983,Ambiguity_Chain13_Node80.png,Ambiguity,13,80
sample/face_1077.png,53.092068,-23.97356,ConsensusSad_Chain22_Node9.png,ConsensusSad,22,9
sample/face_469.png,-57.0474,-11.236981,ConsensusHappy_Chain1_Node5.png,ConsensusHappy,1,5
sample/face_616.png,-56.43651,18.830862,ConsensusHappy_Chain6_Node11.png,ConsensusHappy,6,11
sample/face_886.png,-31.836456,15.088985,ConsensusHappy_Chain15_Node28.png,ConsensusHappy,15,28
sample/face_368.png,11.12341,-9.208872,Ambiguity_Chain14_Node56.png,Ambiguity,14,56
sample/face_1061.png,50.968792,10.701165,ConsensusSad_Chain21_Node52.png,ConsensusSad,21,52
sample/face_544.png,-37.096985,17.138996,ConsensusHappy_Chain3_Node64.png,ConsensusHappy,3,64
sample/face_1122.png,49.096783,40.233307,ConsensusSad_Chain23_Node72.png,ConsensusSad,23,72
sample/face_222.png,55.294605,15.276405,Ambiguity_Chain6_Node20.png,Ambiguity,6,20
sample/face_1108.png,-8.9080105,-12.0851965,ConsensusSad_Chain23_Node16.png,ConsensusSad,23,16
sample/face_684.png,-75.33451,-20.892908,ConsensusHappy_Chain8_Node52.png,ConsensusHappy,8,52
sample/face_881.png,-2.8634934,24.726664,ConsensusHappy_Chain15_Node11.png,ConsensusHappy,15,11
sample/face_174.png,48.252155,14.33542,Ambiguity_Chain7_Node13.png,Ambiguity,7,13
sample/face_821.png,-43.86606,-22.338516,ConsensusHappy_Chain13_Node8.png,ConsensusHappy,13,8
sample/face_588.png,-60.81403,16.367651,ConsensusHappy_Chain5_Node13.png,ConsensusHappy,5,13
sample/face_445.png,-68.96208,19.822618,Ambiguity_Chain10_Node80.png,Ambiguity,10,80
sample/face_461.png,8.692661,35.149498,Ambiguity_Chain12_Node80.png,Ambiguity,12,80
sample/face_711.png,-78.21663,-20.789816,ConsensusHappy_Chain9_Node36.png,ConsensusHappy,9,36
sample/face_160.png,-44.841156,-19.302443,Ambiguity_Chain9_Node11.png,Ambiguity,9,11
sample/face_1208.png,-52.646465,-15.319646,ConsensusSad_Chain26_Node80.png,ConsensusSad,26,80
sample/face_19.png,10.281348,-9.923545,Ambiguity_Chain16_Node1.png,Ambiguity,16,1
sample/face_895.png,-15.651599,6.122123,ConsensusHappy_Chain15_Node64.png,ConsensusHappy,15,64
sample/face_1198.png,54.47628,-16.22967,ConsensusSad_Chain26_Node40.png,ConsensusSad,26,40
sample/face_842.png,24.106518,-24.277239,ConsensusHappy_Chain14_Node0.png,ConsensusHappy,14,0
sample/face_921.png,-4.5792184,28.52464,ConsensusHappy_Chain16_Node52.png,ConsensusHappy,16,52
sample/face_56.png,9.57184,-12.191597,Ambiguity_Chain16_Node5.png,Ambiguity,16,5
sample/face_780.png,36.895176,-1.8714979,ConsensusHappy_Chain11_Node76.png,ConsensusHappy,11,76
sample/face_526.png,-17.94622,10.599734,ConsensusHappy_Chain3_Node6.png,ConsensusHappy,3,6
sample/face_682.png,22.77954,-7.9449606,ConsensusHappy_Chain8_Node44.png,ConsensusHappy,8,44
sample/face_371.png,40.210686,28.705849,Ambiguity_Chain15_Node56.png,Ambiguity,15,56
sample/face_571.png,-64.76482,17.783287,ConsensusHappy_Chain4_Node60.png,ConsensusHappy,4,60
sample/face_105.png,20.614634,5.1982293,Ambiguity_Chain4_Node6.png,Ambiguity,4,6
sample/face_647.png,-73.629585,-17.38706,ConsensusHappy_Chain7_Node16.png,ConsensusHappy,7,16
sample/face_99.png,12.746943,9.603225,Ambiguity_Chain15_Node7.png,Ambiguity,15,7
sample/face_1057.png,51.833492,43.221085,ConsensusSad_Chain21_Node36.png,ConsensusSad,21,36
sample/face_962.png,23.65163,-27.74578,ConsensusSad_Chain18_Node6.png,ConsensusSad,18,6
sample/face_120.png,7.001157,30.638416,Ambiguity_Chain10_Node8.png,Ambiguity,10,8
sample/face_1049.png,52.910904,30.785995,ConsensusSad_Chain21_Node9.png,ConsensusSad,21,9
sample/face_94.png,-17.034866,17.489723,Ambiguity_Chain6_Node5.png,Ambiguity,6,5
sample/face_1016.png,49.48047,2.3612661,ConsensusSad_Chain20_Node4.png,ConsensusSad,20,4
sample/face_390.png,-34.053368,-23.53901,Ambiguity_Chain14_Node64.png,Ambiguity,14,64
sample/face_262.png,35.70214,34.453888,Ambiguity_Chain14_Node32.png,Ambiguity,14,32
sample/face_71.png,-58.538094,-15.039623,Ambiguity_Chain10_Node6.png,Ambiguity,10,6
sample/face_307.png,9.068984,35.460262,Ambiguity_Chain10_Node44.png,Ambiguity,10,44
sample/face_766.png,-66.333755,15.9445095,ConsensusHappy_Chain11_Node24.png,ConsensusHappy,11,24
sample/face_683.png,22.817568,-7.513709,ConsensusHappy_Chain8_Node48.png,ConsensusHappy,8,48
sample/face_282.png,25.186043,12.1826315,Ambiguity_Chain14_Node36.png,Ambiguity,14,36
sample/face_148.png,55.026352,11.08833,Ambiguity_Chain7_Node8.png,Ambiguity,7,8
sample/face_628.png,-78.917244,-24.628954,ConsensusHappy_Chain6_Node56.png,ConsensusHappy,6,56
sample/face_410.png,-34.83588,-23.623531,Ambiguity_Chain14_Node68.png,Ambiguity,14,68
sample/face_849.png,30.020586,32.214466,ConsensusHappy_Chain14_Node7.png,ConsensusHappy,14,7
sample/face_21.png,-58.622944,-19.800491,Ambiguity_Chain10_Node2.png,Ambiguity,10,2
sample/face_166.png,2.5141718,36.714867,Ambiguity_Chain2_Node11.png,Ambiguity,2,11
sample/face_625.png,-7.969039,13.158823,ConsensusHappy_Chain6_Node44.png,ConsensusHappy,6,44
sample/face_566.png,-4.045478,24.210138,ConsensusHappy_Chain4_Node40.png,ConsensusHappy,4,40
sample/face_381.png,-59.925865,-29.080143,Ambiguity_Chain12_Node60.png,Ambiguity,12,60
sample/face_265.png,41.97792,-30.985277,Ambiguity_Chain16_Node32.png,Ambiguity,16,32
sample/face_482.png,-75.13365,-29.372866,ConsensusHappy_Chain1_Node44.png,ConsensusHappy,1,44
sample/face_146.png,49.165672,-17.882002,Ambiguity_Chain13_Node8.png,Ambiguity,13,8
sample/face_1109.png,54.42685,-30.46882,ConsensusSad_Chain23_Node20.png,ConsensusSad,23,20
sample/face_1037.png,49.175373,-27.44106,ConsensusSad_Chain20_Node68.png,ConsensusSad,20,68
sample/face_488.png,51.808533,33.264835,ConsensusHappy_Chain1_Node68.png,ConsensusHappy,1,68
sample/face_793.png,-54.50266,1.5215385,ConsensusHappy_Chain12_Node11.png,ConsensusHappy,12,11
sample/face_943.png,52.57343,17.714277,ConsensusSad_Chain17_Node28.png,ConsensusSad,17,28
sample/face_1068.png,14.860674,24.03065,ConsensusSad_Chain21_Node80.png,ConsensusSad,21,80
sample/face_1036.png,48.961143,-27.699934,ConsensusSad_Chain20_Node64.png,ConsensusSad,20,64
sample/face_517.png,-11.853609,28.342485,ConsensusHappy_Chain2_Node72.png,ConsensusHappy,2,72
sample/face_310.png,-17.256794,27.084127,Ambiguity_Chain1_Node44.png,Ambiguity,1,44
sample/face_116.png,53.319283,0.95752454,Ambiguity_Chain9_Node7.png,Ambiguity,9,7
sample/face_254.png,9.224137,-17.724096,Ambiguity_Chain12_Node28.png,Ambiguity,12,28
sample/face_438.png,6.0811687,-6.4064655,Ambiguity_Chain14_Node76.png,Ambiguity,14,76
sample/face_369.png,53.755733,-20.019419,Ambiguity_Chain5_Node52.png,Ambiguity,5,52
sample/face_370.png,5.580248,-15.551513,Ambiguity_Chain12_Node56.png,Ambiguity,12,56
sample/face_217.png,17.118774,-29.009247,Ambiguity_Chain7_Node20.png,Ambiguity,7,20
sample/face_129.png,55.030212,11.053744,Ambiguity_Chain7_Node7.png,Ambiguity,7,7
sample/face_1115.png,53.244484,-22.031368,ConsensusSad_Chain23_Node44.png,ConsensusSad,23,44
sample/face_1133.png,44.34591,32.195267,ConsensusSad_Chain24_Node9.png,ConsensusSad,24,9
sample/face_605.png,5.00348,-8.248325,ConsensusHappy_Chain5_Node80.png,ConsensusHappy,5,80
sample/face_1130.png,51.12435,34.456413,ConsensusSad_Chain24_Node6.png,ConsensusSad,24,6
sample/face_1190.png,52.991245,42.731186,ConsensusSad_Chain26_Node11.png,ConsensusSad,26,11
sample/face_1064.png,58.53851,15.810576,ConsensusSad_Chain21_Node64.png,ConsensusSad,21,64
sample/face_86.png,51.7682,-19.20258,Ambiguity_Chain13_Node6.png,Ambiguity,13,6
sample/face_520.png,-15.110335,-5.4710226,ConsensusHappy_Chain3_Node0.png,ConsensusHappy,3,0
sample/face_970.png,45.77552,-37.49841,ConsensusSad_Chain18_Node24.png,ConsensusSad,18,24
sample/face_585.png,-59.430187,17.635199,ConsensusHappy_Chain5_Node8.png,ConsensusHappy,5,8
sample/face_954.png,-28.420046,11.207923,ConsensusSad_Chain17_Node72.png,ConsensusSad,17,72
sample/face_346.png,9.756478,-14.013293,Ambiguity_Chain14_Node52.png,Ambiguity,14,52
sample/face_956.png,-58.677128,19.085693,ConsensusSad_Chain17_Node80.png,ConsensusSad,17,80
sample/face_463.png,14.243314,-22.762661,Ambiguity_Chain5_Node80.png,Ambiguity,5,80
sample/face_967.png,48.251804,-40.58478,ConsensusSad_Chain18_Node13.png,ConsensusSad,18,13
sample/face_869.png,-74.17087,-17.225546,ConsensusHappy_Chain14_Node76.png,ConsensusHappy,14,76
sample/face_623.png,0.4062723,-2.434332,ConsensusHappy_Chain6_Node36.png,ConsensusHappy,6,36
sample/face_412.png,41.09144,0.3658544,Ambiguity_Chain2_Node68.png,Ambiguity,2,68
sample/face_761.png,-67.913216,18.34528,ConsensusHappy_Chain11_Node9.png,ConsensusHappy,11,9
sample/face_269.png,-42.25522,-15.081877,Ambiguity_Chain13_Node36.png,Ambiguity,13,36
sample/face_341.png,54.530003,-20.671333,Ambiguity_Chain5_Node48.png,Ambiguity,5,48
sample/face_357.png,-32.731117,-2.3122828,Ambiguity_Chain9_Node56.png,Ambiguity,9,56
sample/face_835.png,-69.03769,-25.92903,ConsensusHappy_Chain13_Node56.png,ConsensusHappy,13,56
sample/face_737.png,-15.081512,23.357954,ConsensusHappy_Chain10_Node24.png,ConsensusHappy,10,24
sample/face_80.png,-51.8203,-11.011319,Ambiguity_Chain14_Node3.png,Ambiguity,14,3
sample/face_1055.png,26.05729,-25.18066,ConsensusSad_Chain21_Node28.png,ConsensusSad,21,28
sample/face_1162.png,43.41702,-42.261925,ConsensusSad_Chain25_Node11.png,ConsensusSad,25,11
sample/face_440.png,-3.4741096,34.314915,Ambiguity_Chain7_Node76.png,Ambiguity,7,76
sample/face_770.png,-36.29967,16.236404,ConsensusHappy_Chain11_Node36.png,ConsensusHappy,11,36
sample/face_1186.png,40.324203,8.8362875,ConsensusSad_Chain26_Node6.png,ConsensusSad,26,6
sample/face_231.png,-60.24,-32.184753,Ambiguity_Chain3_Node24.png,Ambiguity,3,24
sample/face_240.png,46.674603,41.426865,Ambiguity_Chain15_Node24.png,Ambiguity,15,24
sample/face_275.png,40.760384,-29.073738,Ambiguity_Chain5_Node32.png,Ambiguity,5,32
sample/face_206.png,15.496031,-26.16021,Ambiguity_Chain3_Node16.png,Ambiguity,3,16
sample/face_981.png,-54.96135,9.459219,ConsensusSad_Chain18_Node68.png,ConsensusSad,18,68
sample/face_68.png,54.476578,-2.0542731,Ambiguity_Chain9_Node6.png,Ambiguity,9,6
sample/face_1010.png,53.100307,26.922083,ConsensusSad_Chain19_Node72.png,ConsensusSad,19,72
sample/face_837.png,-18.117647,-5.402107,ConsensusHappy_Chain13_Node64.png,ConsensusHappy,13,64
sample/face_1175.png,-18.298141,15.466566,ConsensusSad_Chain25_Node60.png,ConsensusSad,25,60
sample/face_154.png,-63.83036,-23.764048,Ambiguity_Chain14_Node9.png,Ambiguity,14,9
sample/face_596.png,-71.93499,-18.025148,ConsensusHappy_Chain5_Node44.png,ConsensusHappy,5,44
sample/face_1023.png,47.92392,42.841255,ConsensusSad_Chain20_Node13.png,ConsensusSad,20,13
sample/face_467.png,9.08245,3.9227161,ConsensusHappy_Chain1_Node3.png,ConsensusHappy,1,3
sample/face_1128.png,50.685337,34.935734,ConsensusSad_Chain24_Node4.png,ConsensusSad,24,4
sample/face_1021.png,46.530014,35.26381,ConsensusSad_Chain20_Node9.png,ConsensusSad,20,9
sample/face_1132.png,49.452717,33.583908,ConsensusSad_Chain24_Node8.png,ConsensusSad,24,8
sample/face_1183.png,43.339035,7.8500333,ConsensusSad_Chain26_Node3.png,ConsensusSad,26,3
sample/face_44.png,29.293406,38.99273,Ambiguity_Chain2_Node2.png,Ambiguity,2,2
sample/face_941.png,53.83897,-33.46369,ConsensusSad_Chain17_Node20.png,ConsensusSad,17,20
sample/face_1082.png,52.472008,40.988926,ConsensusSad_Chain22_Node24.png,ConsensusSad,22,24
sample/face_118.png,42.782093,-33.847565,Ambiguity_Chain11_Node9.png,Ambiguity,11,9
sample/face_801.png,-67.26895,-2.951402,ConsensusHappy_Chain12_Node40.png,ConsensusHappy,12,40
sample/face_680.png,41.129807,-24.772089,ConsensusHappy_Chain8_Node36.png,ConsensusHappy,8,36
sample/face_194.png,48.348663,18.36792,Ambiguity_Chain15_Node13.png,Ambiguity,15,13
sample/face_457.png,-72.14381,18.23179,Ambiguity_Chain7_Node80.png,Ambiguity,7,80
sample/face_536.png,-49.63213,-13.834606,ConsensusHappy_Chain3_Node32.png,ConsensusHappy,3,32
sample/face_987.png,-55.800014,-16.137936,ConsensusSad_Chain19_Node3.png,ConsensusSad,19,3
sample/face_894.png,-16.933355,5.969164,ConsensusHappy_Chain15_Node60.png,ConsensusHappy,15,60
sample/face_772.png,33.86647,31.793892,ConsensusHappy_Chain11_Node44.png,ConsensusHappy,11,44
sample/face_1099.png,-31.447971,-11.70734,ConsensusSad_Chain23_Node3.png,ConsensusSad,23,3
sample/face_325.png,4.7788177,-15.784826,Ambiguity_Chain16_Node48.png,Ambiguity,16,48
sample/face_81.png,-13.937139,-11.20505,Ambiguity_Chain5_Node5.png,Ambiguity,5,5
sample/face_1174.png,-17.67241,15.293923,ConsensusSad_Chain25_Node56.png,ConsensusSad,25,56
sample/face_675.png,-14.522619,-1.8364078,ConsensusHappy_Chain8_Node13.png,ConsensusHappy,8,13
sample/face_426.png,-58.29184,-31.840252,Ambiguity_Chain11_Node72.png,Ambiguity,11,72
sample/face_606.png,-28.074553,-21.14084,ConsensusHappy_Chain6_Node0.png,ConsensusHappy,6,0
sample/face_602.png,-23.741968,5.4106016,ConsensusHappy_Chain5_Node68.png,ConsensusHappy,5,68
sample/face_1085.png,-54.55705,12.297117,ConsensusSad_Chain22_Node36.png,ConsensusSad,22,36
sample/face_183.png,13.76227,-25.554857,Ambiguity_Chain7_Node16.png,Ambiguity,7,16
sample/face_243.png,44.46487,34.234394,Ambiguity_Chain13_Node24.png,Ambiguity,13,24
sample/face_607.png,-28.152029,-21.12754,ConsensusHappy_Chain6_Node1.png,ConsensusHappy,6,1
sample/face_409.png,11.042509,-21.855663,Ambiguity_Chain7_Node68.png,Ambiguity,7,68
sample/face_156.png,47.4074,-2.4876509,Ambiguity_Chain1_Node9.png,Ambiguity,1,9
sample/face_930.png,-54.632843,-0.8271943,ConsensusSad_Chain17_Node2.png,ConsensusSad,17,2
