"","Network","Iteration","f","h","m","nw","nh","ew","eh","b","Target"
"11910","2","30",0.361136113611361,0.918191819181918,0.552155215521552,0.913691369136914,0.296229622962296,0.692469246924692,0.906590659065907,1,"ConsensusHappy"
"12010","2","31",0.361136113611361,0.918191819181918,0.552155215521552,0.913691369136914,0.67006700670067,0.692469246924692,0.906590659065907,1,"ConsensusHappy"
"121","2","32",0.361136113611361,0.918191819181918,0.552155215521552,0.913691369136914,0.67006700670067,0.084008400840084,0.906590659065907,1,"ConsensusHappy"
"12210","2","33",0.361136113611361,0.918191819181918,0.552155215521552,0.913691369136914,0.67006700670067,0.084008400840084,0.927892789278928,1,"ConsensusHappy"
"12310","2","34",0.361136113611361,0.918191819181918,0.552155215521552,0.913691369136914,0.67006700670067,0.084008400840084,0.927892789278928,0.0327032703270327,"ConsensusHappy"
"12410","2","34",0.361136113611361,0.918191819181918,0.552155215521552,0.913691369136914,0.67006700670067,0.084008400840084,0.927892789278928,0.0327032703270327,"ConsensusHappy"
"12510","2","35",0.361136113611361,0.0827082708270826,0.552155215521552,0.913691369136914,0.67006700670067,0.084008400840084,0.927892789278928,0.0327032703270327,"ConsensusHappy"
"12610","2","36",0.361136113611361,0.488148814881488,0.552155215521552,0.913691369136914,0.67006700670067,0.084008400840084,0.927892789278928,0.0327032703270327,"ConsensusHappy"
"12710","2","37",0.361136113611361,0.488148814881488,1,0.913691369136914,0.67006700670067,0.084008400840084,0.927892789278928,0.0327032703270327,"ConsensusHappy"
"12910","2","39",0.361136113611361,0.488148814881488,1,0.920992099209921,0.498449844984498,0.084008400840084,0.927892789278928,0.0327032703270327,"ConsensusHappy"
"13010","2","40",0.361136113611361,0.488148814881488,1,0.920992099209921,0.498449844984498,0,0.927892789278928,0.0327032703270327,"ConsensusHappy"
"13110","2","41",0.361136113611361,0.488148814881488,1,0.920992099209921,0.498449844984498,0,0.827482748274827,0.0327032703270327,"ConsensusHappy"
"13210","2","42",0.361136113611361,0.488148814881488,1,0.920992099209921,0.498449844984498,0,0.827482748274827,0.457045704570457,"ConsensusHappy"
"1334","2","43",0.401140114011401,0.488148814881488,1,0.920992099209921,0.498449844984498,0,0.827482748274827,0.457045704570457,"ConsensusHappy"
"13410","2","44",0.401140114011401,0.745974597459746,1,0.920992099209921,0.498449844984498,0,0.827482748274827,0.457045704570457,"ConsensusHappy"
"1352","2","45",0.401140114011401,0.745974597459746,1,0.920992099209921,0.498449844984498,0,0.827482748274827,0.457045704570457,"ConsensusHappy"
"1361","2","46",0.401140114011401,0.745974597459746,1,1,0.498449844984498,0,0.827482748274827,0.457045704570457,"ConsensusHappy"
"1373","2","47",0.401140114011401,0.745974597459746,1,1,0.265326532653265,0,0.827482748274827,0.457045704570457,"ConsensusHappy"
"13810","2","48",0.401140114011401,0.745974597459746,1,1,0.265326532653265,1,0.827482748274827,0.457045704570457,"ConsensusHappy"
"1398","2","49",0.401140114011401,0.745974597459746,1,1,0.265326532653265,1,0.895889588958896,0.457045704570457,"ConsensusHappy"
"1415","2","50",0.401140114011401,0.745974597459746,1,1,0.265326532653265,1,0.895889588958896,0,"ConsensusHappy"
"142","2","51",0.401140114011401,1,1,1,0.265326532653265,1,0.895889588958896,0,"ConsensusHappy"
"1441","2","52",0.401140114011401,0.442544254425442,1,1,0.265326532653265,1,0.895889588958896,0,"ConsensusHappy"
"1452","2","53",0.401140114011401,0.442544254425442,1,0.579157915791579,0.265326532653265,1,0.895889588958896,0,"ConsensusHappy"
"14610","2","54",0.401140114011401,0.442544254425442,1,0.524452445244524,0.265326532653265,1,0.895889588958896,0,"ConsensusHappy"
"1474","2","55",0.401140114011401,0.442544254425442,1,0.524452445244524,1,1,0.895889588958896,0,"ConsensusHappy"
"1481","2","56",0.401140114011401,0.442544254425442,1,0.524452445244524,1,0.985098509850985,0.895889588958896,0,"ConsensusHappy"
"1501","2","57",0.401140114011401,0.442544254425442,1,0.524452445244524,1,0.985098509850985,0.95029502950295,0,"ConsensusHappy"
"1511","2","58",1,0.442544254425442,1,0.524452445244524,1,0.985098509850985,0.95029502950295,0,"ConsensusHappy"
"1521","2","59",0.158115811581158,0.442544254425442,1,0.524452445244524,1,0.985098509850985,0.95029502950295,0,"ConsensusHappy"
"1531","2","60",0.158115811581158,1,1,0.524452445244524,1,0.985098509850985,0.95029502950295,0,"ConsensusHappy"
"1541","2","61",0.158115811581158,1,1,0.524452445244524,1,0.985098509850985,0.95029502950295,0,"ConsensusHappy"
"1551","2","62",0.158115811581158,1,1,1,1,0.985098509850985,0.95029502950295,0,"ConsensusHappy"
"1561","2","63",0.158115811581158,1,1,1,0.703870387038704,0.985098509850985,0.95029502950295,0,"ConsensusHappy"
"1581","2","65",0.158115811581158,1,1,1,0.703870387038704,0.330633063306331,0.765076507650765,0,"ConsensusHappy"
"1591","2","66",0.158115811581158,1,1,1,0.703870387038704,0.330633063306331,0.765076507650765,0.0514051405140514,"ConsensusHappy"
"1601","2","67",1,1,1,1,0.703870387038704,0.330633063306331,0.765076507650765,0.0514051405140514,"ConsensusHappy"
"1621","2","68",1,0.15011501150115,1,1,0.703870387038704,0.330633063306331,0.765076507650765,0.0514051405140514,"ConsensusHappy"
"1631","2","69",1,0.15011501150115,1,0.549154915491549,0.703870387038704,0.330633063306331,0.765076507650765,0.0514051405140514,"ConsensusHappy"
"1641","2","70",1,0.15011501150115,1,0.905890589058906,0.703870387038704,0.330633063306331,0.765076507650765,0.0514051405140514,"ConsensusHappy"
"1651","2","71",1,0.15011501150115,1,0.905890589058906,0.925492549254925,0.330633063306331,0.765076507650765,0.0514051405140514,"ConsensusHappy"
"1661","2","72",1,0.15011501150115,1,0.905890589058906,0.925492549254925,0.48004800480048,0.765076507650765,0.0514051405140514,"ConsensusHappy"
"1671","2","73",1,0.15011501150115,1,0.905890589058906,0.925492549254925,0.48004800480048,0.692269226922692,0.0514051405140514,"ConsensusHappy"
"1681","2","74",1,0.15011501150115,1,0.905890589058906,0.925492549254925,0.48004800480048,0.692269226922692,0.91989198919892,"ConsensusHappy"
"1691","2","75",0.493649364936494,0.15011501150115,1,0.905890589058906,0.925492549254925,0.48004800480048,0.692269226922692,0.91989198919892,"ConsensusHappy"
"1701","2","76",0.493649364936494,0.284128412841284,1,0.905890589058906,0.925492549254925,0.48004800480048,0.692269226922692,0.91989198919892,"ConsensusHappy"
"1711","2","77",0.493649364936494,0.284128412841284,1,0.905890589058906,0.925492549254925,0.48004800480048,0.692269226922692,0.91989198919892,"ConsensusHappy"
"1721","2","78",0.493649364936494,0.284128412841284,1,1,0.925492549254925,0.48004800480048,0.692269226922692,0.91989198919892,"ConsensusHappy"
"1731","2","79",0.493649364936494,0.284128412841284,1,1,0.60976097609761,0.48004800480048,0.692269226922692,0.91989198919892,"ConsensusHappy"
"1741","2","80",0.493649364936494,0.284128412841284,1,1,0.60976097609761,1,0.692269226922692,0.91989198919892,"ConsensusHappy"
"1751","3","0",0.131288386161772,0.186382598996349,0.616179463154072,0.850210950369531,0.788189513410258,0.098077049619537,0.839840817031981,0.87688661460329,"ConsensusHappy"
"1761","3","1",0.131288386161772,0.186382598996349,0.616179463154072,0.850210950369531,0.788189513410258,0.098077049619537,0.924292429242924,0.87688661460329,"ConsensusHappy"
"1771","3","2",0.131288386161772,0.186382598996349,0.616179463154072,0.850210950369531,0.788189513410258,0.098077049619537,0.924292429242924,0.986998699869987,"ConsensusHappy"
"1781","3","3",0.652365236523652,0.186382598996349,0.616179463154072,0.850210950369531,0.788189513410258,0.098077049619537,0.924292429242924,0.986998699869987,"ConsensusHappy"
"1791","3","4",0.652365236523652,0.185118511851185,0.616179463154072,0.850210950369531,0.788189513410258,0.098077049619537,0.924292429242924,0.986998699869987,"ConsensusHappy"
"1801","3","5",0.652365236523652,0.185118511851185,0.886988698869887,0.850210950369531,0.788189513410258,0.098077049619537,0.924292429242924,0.986998699869987,"ConsensusHappy"
"1811","3","6",0.652365236523652,0.185118511851185,0.886988698869887,0.826782678267827,0.788189513410258,0.098077049619537,0.924292429242924,0.986998699869987,"ConsensusHappy"
"1821","3","7",0.652365236523652,0.185118511851185,0.886988698869887,0.826782678267827,1,0.098077049619537,0.924292429242924,0.986998699869987,"ConsensusHappy"
"1831","3","8",0.652365236523652,0.185118511851185,0.886988698869887,0.826782678267827,1,0,0.924292429242924,0.986998699869987,"ConsensusHappy"
"1841","3","9",0.652365236523652,0.185118511851185,0.886988698869887,0.826782678267827,1,0,0.196119611961196,0.986998699869987,"ConsensusHappy"
"1851","3","10",0.652365236523652,0.185118511851185,0.886988698869887,0.826782678267827,1,0,0.196119611961196,0.941494149414941,"ConsensusHappy"
"1861","3","11",0.504150415041504,0.185118511851185,0.886988698869887,0.826782678267827,1,0,0.196119611961196,0.941494149414941,"ConsensusHappy"
"1871","3","12",0.504150415041504,0.952995299529953,0.886988698869887,0.826782678267827,1,0,0.196119611961196,0.941494149414941,"ConsensusHappy"
"1881","3","13",0.504150415041504,0.952995299529953,0.647964796479648,0.826782678267827,1,0,0.196119611961196,0.941494149414941,"ConsensusHappy"
"1891","3","14",0.504150415041504,0.952995299529953,0.647964796479648,0.877087708770877,1,0,0.196119611961196,0.941494149414941,"ConsensusHappy"
"1901","3","15",0.504150415041504,0.952995299529953,0.647964796479648,0.877087708770877,0.742874287428743,0,0.196119611961196,0.941494149414941,"ConsensusHappy"
"1911","3","16",0.504150415041504,0.952995299529953,0.647964796479648,0.877087708770877,0.742874287428743,0.795179517951795,0.196119611961196,0.941494149414941,"ConsensusHappy"
"1921","3","17",0.504150415041504,0.952995299529953,0.647964796479648,0.877087708770877,0.742874287428743,0.795179517951795,0.920692069206921,0.941494149414941,"ConsensusHappy"
"1931","3","18",0.504150415041504,0.952995299529953,0.647964796479648,0.877087708770877,0.742874287428743,0.795179517951795,0.920692069206921,1,"ConsensusHappy"
"1951","3","18",0.504150415041504,0.952995299529953,0.647964796479648,0.877087708770877,0.742874287428743,0.795179517951795,0.920692069206921,1,"ConsensusHappy"
"1961","3","19",0.504150415041504,-0.328132813281328,0.647964796479648,0.877087708770877,0.742874287428743,0.795179517951795,0.920692069206921,1,"ConsensusHappy"
"1971","3","20",0.504150415041504,0.429542954295429,0.647964796479648,0.877087708770877,0.742874287428743,0.795179517951795,0.920692069206921,1,"ConsensusHappy"
"1981","3","21",0.504150415041504,0.429542954295429,1,0.877087708770877,0.742874287428743,0.795179517951795,0.920692069206921,1,"ConsensusHappy"
"1991","3","22",0.504150415041504,0.429542954295429,1,0.771477147714771,0.742874287428743,0.795179517951795,0.920692069206921,1,"ConsensusHappy"
"2001","3","23",0.504150415041504,0.429542954295429,1,0.771477147714771,0.816181618161816,0.795179517951795,0.920692069206921,1,"ConsensusHappy"
"2011","3","24",0.504150415041504,0.429542954295429,1,0.771477147714771,0.816181618161816,0.990999099909991,0.920692069206921,1,"ConsensusHappy"
"2021","3","25",0.504150415041504,0.429542954295429,1,0.771477147714771,0.816181618161816,0.990999099909991,0.742974297429743,1,"ConsensusHappy"
"2031","3","26",0.504150415041504,0.429542954295429,1,0.771477147714771,0.816181618161816,0.990999099909991,0.742974297429743,0.667566756675668,"ConsensusHappy"
"2041","3","27",0.325032503250325,0.429542954295429,1,0.771477147714771,0.816181618161816,0.990999099909991,0.742974297429743,0.667566756675668,"ConsensusHappy"
"2051","3","28",0.325032503250325,0.657365736573657,1,0.771477147714771,0.816181618161816,0.990999099909991,0.742974297429743,0.667566756675668,"ConsensusHappy"
"2061","3","29",0.325032503250325,0.657365736573657,1,0.771477147714771,0.816181618161816,0.990999099909991,0.742974297429743,0.667566756675668,"ConsensusHappy"
"2071","3","30",0.325032503250325,0.657365736573657,1,0.188418841884188,0.816181618161816,0.990999099909991,0.742974297429743,0.667566756675668,"ConsensusHappy"
"2081","3","31",0.325032503250325,0.657365736573657,1,0.188418841884188,1,0.990999099909991,0.742974297429743,0.667566756675668,"ConsensusHappy"
"2091","3","32",0.325032503250325,0.657365736573657,1,0.188418841884188,1,0.573157315731573,0.742974297429743,0.667566756675668,"ConsensusHappy"
"2101","3","33",0.325032503250325,0.657365736573657,1,0.188418841884188,1,0.573157315731573,0.883288328832883,0.667566756675668,"ConsensusHappy"
"2111","3","34",0.325032503250325,0.657365736573657,1,0.188418841884188,1,0.573157315731573,0.883288328832883,0.263226322632263,"ConsensusHappy"
"2121","3","35",0.894689468946895,0.657365736573657,1,0.188418841884188,1,0.573157315731573,0.883288328832883,0.263226322632263,"ConsensusHappy"
"2131","3","36",0.894689468946895,0.330933093309331,1,0.188418841884188,1,0.573157315731573,0.883288328832883,0.263226322632263,"ConsensusHappy"
"2141","3","37",0.894689468946895,0.330933093309331,1,0.188418841884188,1,0.573157315731573,0.883288328832883,0.263226322632263,"ConsensusHappy"
"2151","3","38",0.894689468946895,0.330933093309331,1,0.706370637063706,1,0.573157315731573,0.883288328832883,0.263226322632263,"ConsensusHappy"
"2161","3","39",0.894689468946895,0.330933093309331,1,0.706370637063706,0.978797879787979,0.573157315731573,0.883288328832883,0.263226322632263,"ConsensusHappy"
"2171","3","40",0.894689468946895,0.330933093309331,1,0.706370637063706,0.978797879787979,0.298629862986299,0.883288328832883,0.263226322632263,"ConsensusHappy"
"2181","3","41",0.894689468946895,0.330933093309331,1,0.706370637063706,0.978797879787979,0.298629862986299,1,0.263226322632263,"ConsensusHappy"
"2191","3","42",0.894689468946895,0.330933093309331,1,0.706370637063706,0.978797879787979,0.298629862986299,1,0.90989098909891,"ConsensusHappy"
"2201","3","43",0.362436243624362,0.330933093309331,1,0.706370637063706,0.978797879787979,0.298629862986299,1,0.90989098909891,"ConsensusHappy"
"2211","3","44",0.362436243624362,1,1,0.706370637063706,0.978797879787979,0.298629862986299,1,0.90989098909891,"ConsensusHappy"
"2221","3","45",0.362436243624362,1,1,0.706370637063706,0.978797879787979,0.298629862986299,1,0.90989098909891,"ConsensusHappy"
"2231","3","46",0.362436243624362,1,1,0.798579857985799,0.978797879787979,0.298629862986299,1,0.90989098909891,"ConsensusHappy"
"2241","3","46",0.362436243624362,1,1,0.798579857985799,0.978797879787979,0.298629862986299,1,0.90989098909891,"ConsensusHappy"
"2251","3","47",0.362436243624362,1,1,0.798579857985799,0.978797879787979,0.488748874887489,1,0.90989098909891,"ConsensusHappy"
"2261","3","48",0.362436243624362,1,1,0.798579857985799,0.978797879787979,0.455445544554455,1,0.90989098909891,"ConsensusHappy"
"2271","3","49",0.362436243624362,1,1,0.798579857985799,0.978797879787979,0.455445544554455,0.851885188518852,0.90989098909891,"ConsensusHappy"
"2281","3","50",0.362436243624362,1,1,0.798579857985799,0.978797879787979,0.455445544554455,0.851885188518852,0.240924092409241,"ConsensusHappy"
"2291","3","51",0.5000500050005,1,1,0.798579857985799,0.978797879787979,0.455445544554455,0.851885188518852,0.240924092409241,"ConsensusHappy"
"2301","3","52",0.5000500050005,0.01010101010101,1,0.798579857985799,0.978797879787979,0.455445544554455,0.851885188518852,0.240924092409241,"ConsensusHappy"
"2311","3","53",0.5000500050005,0.01010101010101,1,0.798579857985799,0.978797879787979,0.455445544554455,0.851885188518852,0.240924092409241,"ConsensusHappy"
"2321","3","54",0.5000500050005,0.01010101010101,1,0.296829682968297,0.978797879787979,0.455445544554455,0.851885188518852,0.240924092409241,"ConsensusHappy"
"2331","3","55",0.5000500050005,0.01010101010101,1,0.296829682968297,1,0.455445544554455,0.851885188518852,0.240924092409241,"ConsensusHappy"
"2341","3","56",0.5000500050005,0.01010101010101,1,0.296829682968297,1,0.61976197619762,0.851885188518852,0.240924092409241,"ConsensusHappy"
"2361","3","57",0.5000500050005,0.01010101010101,1,0.296829682968297,1,0.61976197619762,0.877887788778878,0.240924092409241,"ConsensusHappy"
"2381","3","58",1,0.01010101010101,1,0.296829682968297,1,0.61976197619762,0.877887788778878,0.240924092409241,"ConsensusHappy"
"2401","3","59",1,0.505550555055505,1,0.296829682968297,1,0.61976197619762,0.877887788778878,0.240924092409241,"ConsensusHappy"
"2411","3","60",1,0.505550555055505,1,0.296829682968297,1,0.61976197619762,0.877887788778878,0.240924092409241,"ConsensusHappy"
"2421","3","61",1,0.505550555055505,1,0.296829682968297,1,0.61976197619762,0.877887788778878,0.240924092409241,"ConsensusHappy"
"2431","3","62",1,0.505550555055505,1,1,1,0.61976197619762,0.877887788778878,0.240924092409241,"ConsensusHappy"
"2441","3","63",1,0.505550555055505,1,1,0.561256125612561,0.61976197619762,0.877887788778878,0.240924092409241,"ConsensusHappy"
"2451","3","64",1,0.505550555055505,1,1,0.561256125612561,0.524452445244524,0.877887788778878,0.240924092409241,"ConsensusHappy"
"2461","3","65",1,0.505550555055505,1,1,0.561256125612561,0.524452445244524,0.5996599659966,0.240924092409241,"ConsensusHappy"
"2471","3","66",1,0.505550555055505,1,1,0.561256125612561,0.524452445244524,0.5996599659966,0.935093509350935,"ConsensusHappy"
"2481","3","67",0.321732173217322,0.505550555055505,1,1,0.561256125612561,0.524452445244524,0.5996599659966,0.935093509350935,"ConsensusHappy"
"2491","3","68",0.321732173217322,0.924792479247925,1,1,0.561256125612561,0.524452445244524,0.5996599659966,0.935093509350935,"ConsensusHappy"
"2501","3","69",0.321732173217322,0.924792479247925,1,1,0.561256125612561,0.524452445244524,0.5996599659966,0.935093509350935,"ConsensusHappy"
"2511","3","70",0.321732173217322,0.924792479247925,1,1,0.561256125612561,0.524452445244524,0.5996599659966,0.935093509350935,"ConsensusHappy"
"2521","3","71",0.321732173217322,0.924792479247925,1,1,0.0627062706270627,0.524452445244524,0.5996599659966,0.935093509350935,"ConsensusHappy"
"2531","3","72",0.321732173217322,0.924792479247925,1,1,0.0627062706270627,0.128412841284128,0.5996599659966,0.935093509350935,"ConsensusHappy"
"2541","3","73",0.321732173217322,0.924792479247925,1,1,0.0627062706270627,0.128412841284128,1,0.935093509350935,"ConsensusHappy"
"2551","3","74",0.321732173217322,0.924792479247925,1,1,0.0627062706270627,0.128412841284128,1,0.443344334433443,"ConsensusHappy"
"2561","3","75",0,0.924792479247925,1,1,0.0627062706270627,0.128412841284128,1,0.443344334433443,"ConsensusHappy"
"2571","3","76",0,0.045104510451045,1,1,0.0627062706270627,0.128412841284128,1,0.443344334433443,"ConsensusHappy"
"2581","3","77",0,0.045104510451045,1,1,0.0627062706270627,0.128412841284128,1,0.443344334433443,"ConsensusHappy"
"2591","3","78",0,0.045104510451045,1,1,0.0627062706270627,0.128412841284128,1,0.443344334433443,"ConsensusHappy"
"2611","4","0",0.508182786416182,-0.908725528019205,0.757250603926066,0.458520814845013,0.768199495978301,0.764270266659995,0.736752224806396,0.563019681447681,"ConsensusHappy"
"2621","4","1",0.508182786416182,-0.908725528019205,0.757250603926066,0.458520814845013,0.768199495978301,0.764270266659995,0.765676567656766,0.563019681447681,"ConsensusHappy"
"2631","4","2",0.508182786416182,-0.908725528019205,0.757250603926066,0.458520814845013,0.768199495978301,0.764270266659995,0.765676567656766,0.995099509950995,"ConsensusHappy"
"2641","4","3",0.807180718071807,-0.908725528019205,0.757250603926066,0.458520814845013,0.768199495978301,0.764270266659995,0.765676567656766,0.995099509950995,"ConsensusHappy"
"2651","4","4",0.807180718071807,0.0999099909990998,0.757250603926066,0.458520814845013,0.768199495978301,0.764270266659995,0.765676567656766,0.995099509950995,"ConsensusHappy"
"2661","4","5",0.807180718071807,0.0999099909990998,0.891589158915891,0.458520814845013,0.768199495978301,0.764270266659995,0.765676567656766,0.995099509950995,"ConsensusHappy"
"2671","4","6",0.807180718071807,0.0999099909990998,0.891589158915891,0.636463646364636,0.768199495978301,0.764270266659995,0.765676567656766,0.995099509950995,"ConsensusHappy"
"2681","4","7",0.807180718071807,0.0999099909990998,0.891589158915891,0.636463646364636,0.782478247824782,0.764270266659995,0.765676567656766,0.995099509950995,"ConsensusHappy"
"2691","4","8",0.807180718071807,0.0999099909990998,0.891589158915891,0.636463646364636,0.782478247824782,1,0.765676567656766,0.995099509950995,"ConsensusHappy"
"2701","4","9",0.807180718071807,0.0999099909990998,0.891589158915891,0.636463646364636,0.782478247824782,1,0,0.995099509950995,"ConsensusHappy"
"2711","4","10",0.807180718071807,0.0999099909990998,0.891589158915891,0.636463646364636,0.782478247824782,1,0,0.0366036603660366,"ConsensusHappy"
"2721","4","11",0.259025902590259,0.0999099909990998,0.891589158915891,0.636463646364636,0.782478247824782,1,0,0.0366036603660366,"ConsensusHappy"
"2731","4","12",0.259025902590259,0.692569256925692,0.891589158915891,0.636463646364636,0.782478247824782,1,0,0.0366036603660366,"ConsensusHappy"
"2741","4","13",0.259025902590259,0.692569256925692,1,0.636463646364636,0.782478247824782,1,0,0.0366036603660366,"ConsensusHappy"
"2751","4","14",0.259025902590259,0.692569256925692,1,0,0.782478247824782,1,0,0.0366036603660366,"ConsensusHappy"
"2761","4","15",0.259025902590259,0.692569256925692,1,0,0.554555455545555,1,0,0.0366036603660366,"ConsensusHappy"
"2771","4","16",0.259025902590259,0.692569256925692,1,0,0.554555455545555,0.912291229122912,0,0.0366036603660366,"ConsensusHappy"
"2781","4","17",0.259025902590259,0.692569256925692,1,0,0.554555455545555,0.912291229122912,1,0.0366036603660366,"ConsensusHappy"
"2791","4","18",0.259025902590259,0.692569256925692,1,0,0.554555455545555,0.912291229122912,1,0.229222922292229,"ConsensusHappy"
"2801","4","19",0.94969496949695,0.692569256925692,1,0,0.554555455545555,0.912291229122912,1,0.229222922292229,"ConsensusHappy"
"2821","4","20",0.94969496949695,-0.120512051205121,1,0,0.554555455545555,0.912291229122912,1,0.229222922292229,"ConsensusHappy"
"2841","4","21",0.94969496949695,-0.120512051205121,1,0.745074507450745,0.554555455545555,0.912291229122912,1,0.229222922292229,"ConsensusHappy"
"2851","4","22",0.94969496949695,-0.120512051205121,1,0.745074507450745,0.904690469046905,0.912291229122912,1,0.229222922292229,"ConsensusHappy"
"2861","4","23",0.94969496949695,-0.120512051205121,1,0.745074507450745,1,0.912291229122912,1,0.229222922292229,"ConsensusHappy"
"2871","4","24",0.94969496949695,-0.120512051205121,1,0.745074507450745,1,0.34003400340034,1,0.229222922292229,"ConsensusHappy"
"2881","4","25",0.94969496949695,-0.120512051205121,1,0.745074507450745,1,0.34003400340034,0,0.229222922292229,"ConsensusHappy"
"2891","4","26",0.94969496949695,-0.120512051205121,1,0.745074507450745,1,0.34003400340034,0,1,"ConsensusHappy"
"2901","4","27",0.177517751775178,-0.120512051205121,1,0.745074507450745,1,0.34003400340034,0,1,"ConsensusHappy"
"2931","4","28",0.177517751775178,0.577757775777578,1,0.745074507450745,1,0.34003400340034,0,1,"ConsensusHappy"
"2941","4","29",0.177517751775178,0.577757775777578,1,1,1,0.34003400340034,0,1,"ConsensusHappy"
"2951","4","30",0.177517751775178,0.577757775777578,1,0.930993099309931,1,0.34003400340034,0,1,"ConsensusHappy"
"2961","4","31",0.177517751775178,0.577757775777578,1,0.930993099309931,0.812381238123812,0.34003400340034,0,1,"ConsensusHappy"
"2971","4","32",0.177517751775178,0.577757775777578,1,0.930993099309931,0.812381238123812,1,0,1,"ConsensusHappy"
"2981","4","33",0.177517751775178,0.577757775777578,1,0.930993099309931,0.812381238123812,1,0.702470247024702,1,"ConsensusHappy"
"2991","4","34",0.177517751775178,0.577757775777578,1,0.930993099309931,0.812381238123812,1,0.702470247024702,0.0932093209320932,"ConsensusHappy"
"3001","4","35",0.731173117311731,0.577757775777578,1,0.930993099309931,0.812381238123812,1,0.702470247024702,0.0932093209320932,"ConsensusHappy"
"3011","4","36",0.731173117311731,0.0475047504750474,1,0.930993099309931,0.812381238123812,1,0.702470247024702,0.0932093209320932,"ConsensusHappy"
"3021","4","37",0.731173117311731,0.0475047504750474,0.734373437343734,0.930993099309931,0.812381238123812,1,0.702470247024702,0.0932093209320932,"ConsensusHappy"
"3031","4","38",0.731173117311731,0.0475047504750474,0.734373437343734,0.858185818581858,0.812381238123812,1,0.702470247024702,0.0932093209320932,"ConsensusHappy"
"3041","4","39",0.731173117311731,0.0475047504750474,0.734373437343734,0.858185818581858,0.46984698469847,1,0.702470247024702,0.0932093209320932,"ConsensusHappy"
"3051","4","40",0.731173117311731,0.0475047504750474,0.734373437343734,0.858185818581858,0.46984698469847,0.503750375037504,0.702470247024702,0.0932093209320932,"ConsensusHappy"
"3061","4","41",0.731173117311731,0.0475047504750474,0.734373437343734,0.858185818581858,0.46984698469847,0.503750375037504,0,0.0932093209320932,"ConsensusHappy"
"3071","4","42",0.731173117311731,0.0475047504750474,0.734373437343734,0.858185818581858,0.46984698469847,0.503750375037504,0,0.0621062106210621,"ConsensusHappy"
"3081","4","43",0.762976297629763,0.0475047504750474,0.734373437343734,0.858185818581858,0.46984698469847,0.503750375037504,0,0.0621062106210621,"ConsensusHappy"
"3091","4","44",0.762976297629763,0.591159115911591,0.734373437343734,0.858185818581858,0.46984698469847,0.503750375037504,0,0.0621062106210621,"ConsensusHappy"
"3101","4","45",0.762976297629763,0.591159115911591,1,0.858185818581858,0.46984698469847,0.503750375037504,0,0.0621062106210621,"ConsensusHappy"
"3111","4","46",0.762976297629763,0.591159115911591,1,0.996999699969997,0.46984698469847,0.503750375037504,0,0.0621062106210621,"ConsensusHappy"
"3121","4","47",0.762976297629763,0.591159115911591,1,0.996999699969997,1,0.503750375037504,0,0.0621062106210621,"ConsensusHappy"
"3131","4","48",0.762976297629763,0.591159115911591,1,0.996999699969997,1,0.736773677367737,0,0.0621062106210621,"ConsensusHappy"
"314","4","49",0.762976297629763,0.591159115911591,1,0.996999699969997,1,0.736773677367737,1,0.0621062106210621,"ConsensusHappy"
"3151","4","50",0.762976297629763,0.591159115911591,1,0.996999699969997,1,0.736773677367737,1,0.149014901490149,"ConsensusHappy"
"3161","4","51",0.807080708070807,0.591159115911591,1,0.996999699969997,1,0.736773677367737,1,0.149014901490149,"ConsensusHappy"
"3171","4","52",0.807080708070807,1,1,0.996999699969997,1,0.736773677367737,1,0.149014901490149,"ConsensusHappy"
"3181","4","53",0.807080708070807,1,0.860986098609861,0.996999699969997,1,0.736773677367737,1,0.149014901490149,"ConsensusHappy"
"3191","4","54",0.807080708070807,1,0.860986098609861,0.341134113411341,1,0.736773677367737,1,0.149014901490149,"ConsensusHappy"
"3201","4","55",0.807080708070807,1,0.860986098609861,0.341134113411341,1,0.736773677367737,1,0.149014901490149,"ConsensusHappy"
"3211","4","56",0.807080708070807,1,0.860986098609861,0.341134113411341,1,1,1,0.149014901490149,"ConsensusHappy"
"3221","4","57",0.807080708070807,1,0.860986098609861,0.341134113411341,1,1,0.0512051205120512,0.149014901490149,"ConsensusHappy"
"3231","4","58",0.807080708070807,1,0.860986098609861,0.341134113411341,1,1,0.0512051205120512,0.104710471047105,"ConsensusHappy"
"3251","4","59",1,1,0.860986098609861,0.341134113411341,1,1,0.0512051205120512,0.104710471047105,"ConsensusHappy"
"3261","4","60",1,1,0.717971797179718,0.341134113411341,1,1,0.0512051205120512,0.104710471047105,"ConsensusHappy"
"3271","4","61",1,1,1,0.341134113411341,1,1,0.0512051205120512,0.104710471047105,"ConsensusHappy"
"329","4","62",1,1,1,0.876787678767877,1,1,0.0512051205120512,0.104710471047105,"ConsensusHappy"
"3301","4","63",1,1,1,0.876787678767877,1,0.985598559855986,0.0512051205120512,0.104710471047105,"ConsensusHappy"
"3321","4","64",1,1,1,0.876787678767877,1,0.351935193519352,0.0512051205120512,0.104710471047105,"ConsensusHappy"
"3331","4","65",1,1,1,0.876787678767877,1,0.351935193519352,0.0512051205120512,0.158715871587159,"ConsensusHappy"
"3341","4","66",1,1,1,0.876787678767877,1,0.351935193519352,0.0512051205120512,0.745874587458746,"ConsensusHappy"
"3351","4","67",1,1,1,0.876787678767877,1,0.351935193519352,0.0512051205120512,0.745874587458746,"ConsensusHappy"
